loss,root_mean_squared_error,val_loss,val_root_mean_squared_error,trial_number,subtrial_number,model_name
11.54234504699707,3.397402763366699,8.21720027923584,2.8665659427642822,0,0,cerebros-smoke-project/models/tr_0000000000000000_subtrial_0000000000000000.keras
5.013507843017578,2.239086389541626,10.36921215057373,3.220126152038574,0,0,cerebros-smoke-project/models/tr_0000000000000000_subtrial_0000000000000000.keras
